Time,Value,Call Sum (in K),Put Sum (in K),Difference (in K),Call Boundary (in K),Put Boundary (in K),Call ITM,Put ITM
14:39:20,21947.55,214.7,120.8,93.9,122.0,54.7,0.1,-0.4
14:39:50,21918.15,225.1,115.9,109.2,123.8,53.5,0.1,-0.4
14:40:50,21914.7,225.1,115.9,109.2,123.8,53.5,0.1,-0.4
14:42:50,21922.4,227.0,95.7,131.3,123.2,46.0,0.1,-0.5
14:44:21,21934.05,227.0,95.7,131.3,123.2,46.0,0.1,-0.5
14:45:51,21936.75,237.9,94.9,143.0,128.8,45.4,0.1,-0.5
14:46:51,21936.75,237.9,94.9,143.0,128.8,45.4,0.1,-0.5
14:48:51,21937.95,247.3,103.0,144.3,131.2,49.5,0.1,-0.5
14:49:51,21937.95,247.3,103.0,144.3,131.2,49.5,0.1,-0.5
14:50:20,21932.4,247.3,103.0,144.3,131.2,49.5,0.1,-0.5
14:51:51,21934.25,247.9,103.6,144.3,131.0,51.2,0.1,-0.4
14:52:51,21939.25,246.5,103.6,142.9,129.9,51.2,0.1,-0.5
14:54:20,21939.25,247.4,106.0,141.4,129.9,52.5,0.1,-0.5
15:30:00,21948.75,163.9,82.4,81.5,84.7,46.6,0.0,-0.5
15:30:00,21717.95,660.7,110.1,550.6,168.3,197.3,-13.2,0.1
